Caption,Category
Free rabies vaccination for street dogs in Pokhara this weekend #2423,Vaccination
Local butcher illegally killed a street dog. Action needed! #8334,Illegal Activities
"Meet Coco, a lovable German Shepherd looking for a forever home in Itahari.",Adoption
Looking to adopt a cute Pug? Meet Max at Dharan.,Adoption
Urgent help needed for injured stray puppy #5672,Help
Urgent help needed for injured stray puppy #12,Help
Free rabies vaccination for street dogs in Pokhara this weekend #6339,Vaccination
Looking to adopt a cute Persian? Meet Simba at Biratnagar.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #4307,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #2133,Adoption
Local butcher illegally killed a street dog. Action needed! #3126,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #5361,Adoption
"Meet Luna, a lovable Labrador looking for a forever home in Pokhara.",Adoption
Looking to adopt a 2-month-old vaccinated kitten #5109,Adoption
Looking to adopt a cute Beagle? Meet Charlie at Lalitpur.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #779,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #185,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3173,Adoption
Urgent help needed for injured stray puppy #9796,Help
Looking to adopt a 2-month-old vaccinated kitten #2865,Adoption
Local butcher illegally killed a street dog. Action needed! #6274,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #654,Illegal Activities
"Meet Simba, a lovable Labrador looking for a forever home in Pokhara.",Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #7031,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #5135,Vaccination
Urgent help needed for injured stray puppy #9772,Help
Friendly Labrador named Charlie available for adoption in Kathmandu.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8511,Vaccination
Local butcher illegally killed a street dog. Action needed! #9314,Illegal Activities
Friendly Persian named Max available for adoption in Lalitpur.,Adoption
Looking to adopt a cute Pug? Meet Coco at Biratnagar.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #6403,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #8909,Adoption
Urgent help needed for injured stray puppy #2968,Help
Free rabies vaccination for street dogs in Pokhara this weekend #2739,Vaccination
Local butcher illegally killed a street dog. Action needed! #6834,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #1963,Vaccination
Urgent help needed for injured stray puppy #2368,Help
Local butcher illegally killed a street dog. Action needed! #5022,Illegal Activities
Free rabies vaccination drive for stray animals at Pokhara on July 15th.,Vaccination
Urgent help needed for injured stray puppy #556,Help
Urgent help needed for injured stray puppy #5180,Help
Looking to adopt a 2-month-old vaccinated kitten #6685,Adoption
Looking to adopt a cute Stray? Meet Coco at Lalitpur.,Adoption
Urgent help needed for injured stray puppy #4812,Help
Local butcher illegally killed a street dog. Action needed! #1262,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #3033,Adoption
Local butcher illegally killed a street dog. Action needed! #94,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #3855,Vaccination
Local butcher illegally killed a street dog. Action needed! #2574,Illegal Activities
Looking to adopt a cute Labrador? Meet Simba at Biratnagar.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #1091,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #4261,Adoption
Local butcher illegally killed a street dog. Action needed! #4006,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #8098,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #7077,Adoption
Urgent help needed for injured stray puppy #6936,Help
Friendly German Shepherd named Luna available for adoption in Bhaktapur.,Adoption
Local butcher illegally killed a street dog. Action needed! #8126,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #8993,Adoption
Local butcher illegally killed a street dog. Action needed! #8654,Illegal Activities
Urgent help needed for injured stray puppy #7048,Help
Looking to adopt a 2-month-old vaccinated kitten #777,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #4411,Vaccination
Local butcher illegally killed a street dog. Action needed! #3202,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #6971,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #3797,Adoption
Urgent help needed for injured stray puppy #3520,Help
Local butcher illegally killed a street dog. Action needed! #4766,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #443,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3291,Vaccination
Local butcher illegally killed a street dog. Action needed! #3498,Illegal Activities
Urgent help needed for injured stray puppy #7840,Help
Urgent help needed for injured stray puppy #9172,Help
Urgent help needed for injured stray puppy #1816,Help
Urgent help needed for injured stray puppy #7904,Help
Looking to adopt a 2-month-old vaccinated kitten #1677,Adoption
Urgent help needed for injured stray puppy #9384,Help
Urgent help needed for injured stray puppy #7284,Help
Looking to adopt a 2-month-old vaccinated kitten #7553,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8123,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #4959,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #4579,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3687,Vaccination
"Meet Luna, a lovable Pug looking for a forever home in Kathmandu.",Adoption
"Meet Max, a lovable Beagle looking for a forever home in Lalitpur.",Adoption
Urgent help needed for injured stray puppy #6356,Help
Urgent help needed for injured stray puppy #1032,Help
Urgent help needed for injured stray puppy #6240,Help
"Meet Max, a lovable Beagle looking for a forever home in Pokhara.",Adoption
Looking to adopt a 2-month-old vaccinated kitten #3677,Adoption
Friendly German Shepherd named Charlie available for adoption in Pokhara.,Adoption
Looking to adopt a 2-month-old vaccinated kitten #7433,Adoption
Urgent help needed for injured stray puppy #812,Help
Local butcher illegally killed a street dog. Action needed! #1194,Illegal Activities
Urgent help needed for injured stray puppy #1900,Help
Local butcher illegally killed a street dog. Action needed! #3902,Illegal Activities
Vaccination campaign for street dogs happening at Bhaktapur on July 15th.,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #3377,Adoption
Urgent help needed for injured stray puppy #7008,Help
Free rabies vaccination for street dogs in Pokhara this weekend #3487,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #1845,Adoption
Urgent help needed for injured stray puppy #4040,Help
Friendly Stray named Simba available for adoption in Kathmandu.,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5165,Adoption
Looking to adopt a 2-month-old vaccinated kitten #953,Adoption
Urgent help needed for injured stray puppy #1264,Help
Looking to adopt a 2-month-old vaccinated kitten #8337,Adoption
Local butcher illegally killed a street dog. Action needed! #8054,Illegal Activities
Urgent help needed for injured stray puppy #7016,Help
"Meet Luna, a lovable Pug looking for a forever home in Bhaktapur.",Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #2675,Vaccination
"Meet Bella, a lovable Beagle looking for a forever home in Pokhara.",Adoption
Looking to adopt a 2-month-old vaccinated kitten #3561,Adoption
Looking to adopt a 2-month-old vaccinated kitten #8905,Adoption
Local butcher illegally killed a street dog. Action needed! #8170,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #13,Adoption
Local butcher illegally killed a street dog. Action needed! #6906,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #7866,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #9841,Adoption
Urgent help needed for injured stray puppy #9636,Help
Urgent help needed for injured stray puppy #3344,Help
Looking to adopt a cute Beagle? Meet Simba at Bhaktapur.,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3889,Adoption
Local butcher illegally killed a street dog. Action needed! #7990,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #7813,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #4127,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #6293,Adoption
Looking to adopt a 2-month-old vaccinated kitten #969,Adoption
Looking to adopt a 2-month-old vaccinated kitten #8189,Adoption
Local butcher illegally killed a street dog. Action needed! #4834,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #4950,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #690,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #2233,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2649,Adoption
Urgent help needed for injured stray puppy #7452,Help
Looking to adopt a cute Pug? Meet Luna at Lalitpur.,Adoption
Local butcher illegally killed a street dog. Action needed! #3818,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #6007,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #9847,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #2457,Adoption
Local butcher illegally killed a street dog. Action needed! #8130,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #9274,Illegal Activities
Urgent help needed for injured stray puppy #8632,Help
Free rabies vaccination for street dogs in Pokhara this weekend #1771,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #9931,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #5773,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3741,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2837,Adoption
Local butcher illegally killed a street dog. Action needed! #630,Illegal Activities
Free rabies vaccination drive for stray animals at Pokhara on Tuesday.,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #8335,Vaccination
Urgent help needed for injured stray puppy #600,Help
Looking to adopt a 2-month-old vaccinated kitten #1505,Adoption
Looking to adopt a 2-month-old vaccinated kitten #9861,Adoption
Friendly Persian named Charlie available for adoption in Pokhara.,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #5987,Vaccination
Local butcher illegally killed a street dog. Action needed! #5558,Illegal Activities
Free rabies vaccination drive for stray animals at Lalitpur on Tuesday.,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #4023,Vaccination
Urgent help needed for injured stray puppy #1224,Help
Vaccination campaign for street dogs happening at Lalitpur on August 1st.,Vaccination
